country,neighbourhood,count
India,Greenwood-Coxwell,50
India,Guildwood,0
India,Henry Farm,685
India,High Park North,145
India,High Park-Swansea,30
India,Highland Creek,50
India,Hillcrest Village,100
India,Humber Heights-Westmount,10
India,Humber Summit,125
India,Humbermede,80
India,Humewood-Cedarvale,0
India,Ionview,320
India,Islington-City Centre West,400
India,Junction Area,20
India,Keelesdale-Eglinton West,40
India,Kennedy Park,150
India,Kensington-Chinatown,35
India,Kingsview Village-The Westway,110
India,Kingsway South,0
India,L'Amoreaux,290
India,Lambton Baby Point,10
India,Lansing-Westgate,175
India,Lawrence Park North,25
India,Lawrence Park South,35
India,Leaside-Bennington,10
India,Little Portugal,40
India,Long Branch,0
India,Malvern,485
India,Maple Leaf,105
India,Markland Wood,0
India,Milliken,25
India,Mimico (includes Humber Bay Shores),360
India,Morningside,285
India,Moss Park,100
India,Mount Dennis,0
India,Mount Olive-Silverstone-Jamestown,1110
India,Mount Pleasant East,50
India,Mount Pleasant West,415
India,New Toronto,65
India,Newtonbrook East,50
India,Newtonbrook West,50
India,Niagara,150
India,North Riverdale,10
India,North St. James Town,440
India,O'Connor-Parkview,60
India,Oakridge,170
India,Oakwood Village,10
India,Old East York,0
India,Palmerston-Little Italy,10
India,Parkwoods-Donalda,210
India,Pelmo Park-Humberlea,25
India,Playter Estates-Danforth,15
India,Pleasant View,75
India,Princess-Rosethorn,25
India,Regent Park,45
India,Rexdale-Kipling,60
India,Rockcliffe-Smythe,20
India,Roncesvalles,95
India,Rosedale-Moore Park,50
India,Rouge,235
India,Runnymede-Bloor West Village,10
India,Rustic,10
India,Scarborough Village,220
India,South Parkdale,410
India,South Riverdale,55
India,St.Andrew-Windfields,40
India,Steeles,40
India,Stonegate-Queensway,110
India,Tam O'Shanter-Sullivan,350
India,Taylor-Massey,425
India,The Beaches,0
India,Thistletown-Beaumond Heights,235
India,Thorncliffe Park,375
India,Trinity-Bellwoods,10
India,University,30
India,Victoria Village,95
India,Waterfront Communities-The Island,765
India,West Hill,115
India,West Humber-Clairville,1285
India,Westminster-Branson,55
India,Weston,10
India,Weston-Pelham Park,10
India,Wexford/Maryvale,185
India,Willowdale East,550
India,Willowdale West,125
India,Willowridge-Martingrove-Richview,195
India,Woburn,2130
India,Woodbine Corridor,20
India,Woodbine-Lumsden,0
India,Wychwood,0
India,Yonge-Eglinton,60
India,Yonge-St.Clair,65
India,York University Heights,235
India,Yorkdale-Glen Park,50
Iran,Agincourt North,0
Iran,Agincourt South-Malvern West,20
Iran,Alderwood,0
Iran,Annex,50
Iran,Banbury-Don Mills,140
Iran,Bathurst Manor,65
Iran,Bay Street Corridor,160
Iran,Bayview Village,1005
Iran,Bayview Woods-Steeles,310
Iran,Bedford Park-Nortown,85
Iran,Beechborough-Greenbrook,0
Iran,Bendale,0
Iran,Birchcliffe-Cliffside,10
Iran,Black Creek,10
Iran,Blake-Jones,10
Iran,Briar Hill-Belgravia,15
Iran,Bridle Path-Sunnybrook-York Mills,10
Iran,Broadview North,45
Iran,Brookhaven-Amesbury,10
Iran,Cabbagetown-South St. James Town,10
Iran,Caledonia-Fairbank,10
Iran,Casa Loma,25
Iran,Centennial Scarborough,0
Iran,Church-Yonge Corridor,170
Iran,City of Toronto,10935
Iran,Clairlea-Birchmount,30
Iran,Clanton Park,65
Iran,Cliffcrest,10
Iran,Corso Italia-Davenport,35
Iran,Danforth,0
Iran,Danforth East York,10
Iran,Don Valley Village,550
Iran,Dorset Park,0
Iran,Dovercourt-Wallace Emerson-Junction,0
Iran,Downsview-Roding-CFB,25
Iran,Dufferin Grove,0
Iran,East End-Danforth,10
Iran,Edenbridge-Humber Valley,15
Iran,Eglinton East,10
Iran,Elms-Old Rexdale,0
Iran,Englemount-Lawrence,35
Iran,Eringate-Centennial-West Deane,0
Iran,Etobicoke West Mall,0
Iran,Flemingdon Park,60
Iran,Forest Hill North,20
Iran,Forest Hill South,35
Iran,Glenfield-Jane Heights,0
Iran,Greenwood-Coxwell,0
Iran,Guildwood,0
Iran,Henry Farm,390
Iran,High Park North,35
Iran,High Park-Swansea,20
Iran,Highland Creek,0
Iran,Hillcrest Village,40
Iran,Humber Heights-Westmount,0
Iran,Humber Summit,0
Iran,Humbermede,0
Iran,Humewood-Cedarvale,10
Iran,Ionview,10
Iran,Islington-City Centre West,40
Iran,Junction Area,0
Iran,Keelesdale-Eglinton West,0
Iran,Kennedy Park,10
Iran,Kensington-Chinatown,25
Iran,Kingsview Village-The Westway,10
Iran,Kingsway South,0
Iran,L'Amoreaux,55
Iran,Lambton Baby Point,10
Iran,Lansing-Westgate,335
Iran,Lawrence Park North,30
Iran,Lawrence Park South,30
Iran,Leaside-Bennington,30
Iran,Little Portugal,0
Iran,Long Branch,0
Iran,Malvern,0
Iran,Maple Leaf,0
Iran,Markland Wood,20
Iran,Milliken,10
Iran,Mimico (includes Humber Bay Shores),95
Iran,Morningside,10
Iran,Moss Park,50
Iran,Mount Dennis,0
Iran,Mount Olive-Silverstone-Jamestown,10
Iran,Mount Pleasant East,80
Iran,Mount Pleasant West,480
Iran,New Toronto,0
Iran,Newtonbrook East,635
Iran,Newtonbrook West,645
Iran,Niagara,40
Iran,North Riverdale,0
Iran,North St. James Town,125
Iran,O'Connor-Parkview,10
Iran,Oakridge,30
Iran,Oakwood Village,10
Iran,Old East York,20
Iran,Palmerston-Little Italy,10
Iran,Parkwoods-Donalda,205
Iran,Pelmo Park-Humberlea,0
Iran,Playter Estates-Danforth,0
Iran,Pleasant View,100
Iran,Princess-Rosethorn,0
Iran,Regent Park,10
Iran,Rexdale-Kipling,0
Iran,Rockcliffe-Smythe,0
Iran,Roncesvalles,10
Iran,Rosedale-Moore Park,75
Iran,Rouge,0
Iran,Runnymede-Bloor West Village,15
Iran,Rustic,0
Iran,Scarborough Village,25
Iran,South Parkdale,20
Iran,South Riverdale,0
Iran,St.Andrew-Windfields,210
Iran,Steeles,10
Iran,Stonegate-Queensway,10
Iran,Tam O'Shanter-Sullivan,20
Iran,Taylor-Massey,15
Iran,The Beaches,15
Iran,Thistletown-Beaumond Heights,0
Iran,Thorncliffe Park,10
Iran,Trinity-Bellwoods,20
Iran,University,20
Iran,Victoria Village,35
Iran,Waterfront Communities-The Island,320
Iran,West Hill,0
Iran,West Humber-Clairville,0
Iran,Westminster-Branson,190
Iran,Weston,0
Iran,Weston-Pelham Park,10
Iran,Wexford/Maryvale,10
Iran,Willowdale East,2500
Iran,Willowdale West,505
Iran,Willowridge-Martingrove-Richview,0
Iran,Woburn,30
Iran,Woodbine Corridor,0
Iran,Woodbine-Lumsden,0
Iran,Wychwood,10
Iran,Yonge-Eglinton,75
Iran,Yonge-St.Clair,90
Iran,York University Heights,35
Iran,Yorkdale-Glen Park,0
Iraq,Agincourt North,15
Iraq,Agincourt South-Malvern West,30
Iraq,Alderwood,0
Iraq,Annex,0
Iraq,Banbury-Don Mills,10
Iraq,Bathurst Manor,10
Iraq,Bay Street Corridor,20
Iraq,Bayview Village,20
Iraq,Bayview Woods-Steeles,0
Iraq,Bedford Park-Nortown,0
Iraq,Beechborough-Greenbrook,0
Iraq,Bendale,0
Iraq,Birchcliffe-Cliffside,0
Iraq,Black Creek,605
Iraq,Blake-Jones,0
Iraq,Briar Hill-Belgravia,0
Iraq,Bridle Path-Sunnybrook-York Mills,0
Iraq,Broadview North,0
Iraq,Brookhaven-Amesbury,0
Iraq,Cabbagetown-South St. James Town,10
Iraq,Caledonia-Fairbank,0
Iraq,Casa Loma,0
Iraq,Centennial Scarborough,0
Iraq,Church-Yonge Corridor,0
Iraq,City of Toronto,3715
Iraq,Clairlea-Birchmount,10
Iraq,Clanton Park,0
Iraq,Cliffcrest,0
Iraq,Corso Italia-Davenport,0
Iraq,Danforth,0
Iraq,Danforth East York,0
Iraq,Don Valley Village,60
Iraq,Dorset Park,10
Iraq,Dovercourt-Wallace Emerson-Junction,0
Iraq,Downsview-Roding-CFB,30
Iraq,Dufferin Grove,0
Iraq,East End-Danforth,0
Iraq,Edenbridge-Humber Valley,0
Iraq,Eglinton East,0
Iraq,Elms-Old Rexdale,10
Iraq,Englemount-Lawrence,0
Iraq,Eringate-Centennial-West Deane,10
Iraq,Etobicoke West Mall,10
Iraq,Flemingdon Park,10
Iraq,Forest Hill North,0
Iraq,Forest Hill South,0
Iraq,Glenfield-Jane Heights,100
Iraq,Greenwood-Coxwell,0
Iraq,Guildwood,0
Iraq,Henry Farm,145
Iraq,High Park North,20
Iraq,High Park-Swansea,0
Iraq,Highland Creek,0
Iraq,Hillcrest Village,0
Iraq,Humber Heights-Westmount,0
Iraq,Humber Summit,105
Iraq,Humbermede,40
Iraq,Humewood-Cedarvale,10
Iraq,Ionview,10
Iraq,Islington-City Centre West,35
Iraq,Junction Area,0
Iraq,Keelesdale-Eglinton West,0
Iraq,Kennedy Park,0
Iraq,Kensington-Chinatown,10
Iraq,Kingsview Village-The Westway,0
Iraq,Kingsway South,0
Iraq,L'Amoreaux,100
Iraq,Lambton Baby Point,0
Iraq,Lansing-Westgate,0
Iraq,Lawrence Park North,0
Iraq,Lawrence Park South,0
Iraq,Leaside-Bennington,0
Iraq,Little Portugal,0
Iraq,Long Branch,0
Iraq,Malvern,0
Iraq,Maple Leaf,0
Iraq,Markland Wood,0
Iraq,Milliken,0
Iraq,Mimico (includes Humber Bay Shores),10
Iraq,Morningside,0
Iraq,Moss Park,0
Iraq,Mount Dennis,0
Iraq,Mount Olive-Silverstone-Jamestown,1560
Iraq,Mount Pleasant East,0
Iraq,Mount Pleasant West,0
Iraq,New Toronto,0
Iraq,Newtonbrook East,0
Iraq,Newtonbrook West,0
Iraq,Niagara,20
Iraq,North Riverdale,0
Iraq,North St. James Town,10
Iraq,O'Connor-Parkview,0
Iraq,Oakridge,0
Iraq,Oakwood Village,0
Iraq,Old East York,0
Iraq,Palmerston-Little Italy,20
Iraq,Parkwoods-Donalda,10
Iraq,Pelmo Park-Humberlea,0
Iraq,Playter Estates-Danforth,0
Iraq,Pleasant View,30
Iraq,Princess-Rosethorn,0
Iraq,Regent Park,0
Iraq,Rexdale-Kipling,35
Iraq,Rockcliffe-Smythe,0
Iraq,Roncesvalles,0
Iraq,Rosedale-Moore Park,0
Iraq,Rouge,0
Iraq,Runnymede-Bloor West Village,0
Iraq,Rustic,10
Iraq,Scarborough Village,0
Iraq,South Parkdale,15
Iraq,South Riverdale,0
Iraq,St.Andrew-Windfields,0
Iraq,Steeles,0
Iraq,Stonegate-Queensway,0
Iraq,Tam O'Shanter-Sullivan,95
Iraq,Taylor-Massey,0
Iraq,The Beaches,0
Iraq,Thistletown-Beaumond Heights,100
Iraq,Thorncliffe Park,0
Iraq,Trinity-Bellwoods,10
Iraq,University,0
Iraq,Victoria Village,120
Iraq,Waterfront Communities-The Island,40
Iraq,West Hill,0
Iraq,West Humber-Clairville,60
Iraq,Westminster-Branson,10
Iraq,Weston,0
Iraq,Weston-Pelham Park,0
Iraq,Wexford/Maryvale,15
Iraq,Willowdale East,10
Iraq,Willowdale West,0
Iraq,Willowridge-Martingrove-Richview,25
Iraq,Woburn,10
Iraq,Woodbine Corridor,0
Iraq,Woodbine-Lumsden,0
Iraq,Wychwood,0
Iraq,Yonge-Eglinton,0
Iraq,Yonge-St.Clair,0
Iraq,York University Heights,50
Iraq,Yorkdale-Glen Park,0
Ireland,Agincourt North,0
Ireland,Agincourt South-Malvern West,0
Ireland,Alderwood,0
Ireland,Annex,55
Ireland,Banbury-Don Mills,0
Ireland,Bathurst Manor,0
Ireland,Bay Street Corridor,25
Ireland,Bayview Village,0
Ireland,Bayview Woods-Steeles,0
Ireland,Bedford Park-Nortown,10
Ireland,Beechborough-Greenbrook,15
Ireland,Bendale,0
Ireland,Birchcliffe-Cliffside,20
Ireland,Black Creek,0
Ireland,Blake-Jones,0
Ireland,Briar Hill-Belgravia,10
Ireland,Bridle Path-Sunnybrook-York Mills,0
Ireland,Broadview North,0
Ireland,Brookhaven-Amesbury,0
Ireland,Cabbagetown-South St. James Town,0
Ireland,Caledonia-Fairbank,0
Ireland,Casa Loma,10
Ireland,Centennial Scarborough,0
Ireland,Church-Yonge Corridor,40
Ireland,City of Toronto,1220
Ireland,Clairlea-Birchmount,20
Ireland,Clanton Park,0
Ireland,Cliffcrest,0
Ireland,Corso Italia-Davenport,10
Ireland,Danforth,10
Ireland,Danforth East York,0
Ireland,Don Valley Village,10
Ireland,Dorset Park,0
Ireland,Dovercourt-Wallace Emerson-Junction,15
Ireland,Downsview-Roding-CFB,0
Ireland,Dufferin Grove,0
Ireland,East End-Danforth,10
Ireland,Edenbridge-Humber Valley,0
Ireland,Eglinton East,0
Ireland,Elms-Old Rexdale,0
Ireland,Englemount-Lawrence,0
Ireland,Eringate-Centennial-West Deane,0
Ireland,Etobicoke West Mall,0
Ireland,Flemingdon Park,0
Ireland,Forest Hill North,10
Ireland,Forest Hill South,0
Ireland,Glenfield-Jane Heights,0
Ireland,Greenwood-Coxwell,0
Ireland,Guildwood,0
Ireland,Henry Farm,0
Ireland,High Park North,50
Ireland,High Park-Swansea,30
Ireland,Highland Creek,0
Ireland,Hillcrest Village,0
Ireland,Humber Heights-Westmount,0
Ireland,Humber Summit,0
Ireland,Humbermede,0
Ireland,Humewood-Cedarvale,10
Ireland,Ionview,0
Ireland,Islington-City Centre West,35
Ireland,Junction Area,0
Ireland,Keelesdale-Eglinton West,0
Ireland,Kennedy Park,0
Ireland,Kensington-Chinatown,25
Ireland,Kingsview Village-The Westway,0
Ireland,Kingsway South,0
Ireland,L'Amoreaux,0
Ireland,Lambton Baby Point,10
Ireland,Lansing-Westgate,0
Ireland,Lawrence Park North,20
Ireland,Lawrence Park South,0
Ireland,Leaside-Bennington,0
Ireland,Little Portugal,35
Ireland,Long Branch,0
Ireland,Malvern,0
Ireland,Maple Leaf,10
Ireland,Markland Wood,0
Ireland,Milliken,0
Ireland,Mimico (includes Humber Bay Shores),20
Ireland,Morningside,0
Ireland,Moss Park,10
Ireland,Mount Dennis,0
Ireland,Mount Olive-Silverstone-Jamestown,0
Ireland,Mount Pleasant East,0
Ireland,Mount Pleasant West,70
Ireland,New Toronto,10
Ireland,Newtonbrook East,20
Ireland,Newtonbrook West,0
Ireland,Niagara,55
Ireland,North Riverdale,30
Ireland,North St. James Town,10
Ireland,O'Connor-Parkview,0
Ireland,Oakridge,0
Ireland,Oakwood Village,0
Ireland,Old East York,20
Ireland,Palmerston-Little Italy,25
Ireland,Parkwoods-Donalda,10
Ireland,Pelmo Park-Humberlea,0
Ireland,Playter Estates-Danforth,10
Ireland,Pleasant View,0
Ireland,Princess-Rosethorn,0
Ireland,Regent Park,0
Ireland,Rexdale-Kipling,0
Ireland,Rockcliffe-Smythe,0
Ireland,Roncesvalles,0
Ireland,Rosedale-Moore Park,10
Ireland,Rouge,0
Ireland,Runnymede-Bloor West Village,0
Ireland,Rustic,0
Ireland,Scarborough Village,0
Ireland,South Parkdale,20
Ireland,South Riverdale,45
Ireland,St.Andrew-Windfields,0
Ireland,Steeles,0
Ireland,Stonegate-Queensway,0
Ireland,Tam O'Shanter-Sullivan,0
Ireland,Taylor-Massey,0
Ireland,The Beaches,40
Ireland,Thistletown-Beaumond Heights,0
Ireland,Thorncliffe Park,10
Ireland,Trinity-Bellwoods,0
Ireland,University,10
Ireland,Victoria Village,0
Ireland,Waterfront Communities-The Island,185
Ireland,West Hill,0
Ireland,West Humber-Clairville,0
Ireland,Westminster-Branson,0
Ireland,Weston,10
Ireland,Weston-Pelham Park,10
Ireland,Wexford/Maryvale,0
Ireland,Willowdale East,0
Ireland,Willowdale West,0
Ireland,Willowridge-Martingrove-Richview,0
Ireland,Woburn,0
Ireland,Woodbine Corridor,10
Ireland,Woodbine-Lumsden,0
Ireland,Wychwood,20
Ireland,Yonge-Eglinton,20
Ireland,Yonge-St.Clair,30
Ireland,York University Heights,0
Ireland,Yorkdale-Glen Park,0
Israel,Agincourt North,0
Israel,Agincourt South-Malvern West,0
Israel,Alderwood,0
Israel,Annex,25
Israel,Banbury-Don Mills,0
Israel,Bathurst Manor,55
Israel,Bay Street Corridor,0
Israel,Bayview Village,0
Israel,Bayview Woods-Steeles,0
Israel,Bedford Park-Nortown,0
Israel,Beechborough-Greenbrook,0
Israel,Bendale,0
Israel,Birchcliffe-Cliffside,0
Israel,Black Creek,0
Israel,Blake-Jones,0
Israel,Briar Hill-Belgravia,0
Israel,Bridle Path-Sunnybrook-York Mills,0
Israel,Broadview North,0
Israel,Brookhaven-Amesbury,0
Israel,Cabbagetown-South St. James Town,0
Israel,Caledonia-Fairbank,0
Israel,Casa Loma,0
Israel,Centennial Scarborough,0
Israel,Church-Yonge Corridor,0
Israel,City of Toronto,585
Israel,Clairlea-Birchmount,0
Israel,Clanton Park,40
Israel,Cliffcrest,0
Israel,Corso Italia-Davenport,0
Israel,Danforth,0
Israel,Danforth East York,0
Israel,Don Valley Village,10
Israel,Dorset Park,0
Israel,Dovercourt-Wallace Emerson-Junction,0
Israel,Downsview-Roding-CFB,0
Israel,Dufferin Grove,0
Israel,East End-Danforth,0
Israel,Edenbridge-Humber Valley,0
Israel,Eglinton East,0
Israel,Elms-Old Rexdale,0
Israel,Englemount-Lawrence,55
Israel,Eringate-Centennial-West Deane,0
Israel,Etobicoke West Mall,0
Israel,Flemingdon Park,10
Israel,Forest Hill North,0
Israel,Forest Hill South,0
Israel,Glenfield-Jane Heights,0
Israel,Greenwood-Coxwell,0
Israel,Guildwood,0
Israel,Henry Farm,0
Israel,High Park North,0
Israel,High Park-Swansea,0
Israel,Highland Creek,0
Israel,Hillcrest Village,0
Israel,Humber Heights-Westmount,0
Israel,Humber Summit,0
Israel,Humbermede,0
Israel,Humewood-Cedarvale,0
Israel,Ionview,0
Israel,Islington-City Centre West,0
Israel,Junction Area,0
Israel,Keelesdale-Eglinton West,0
Israel,Kennedy Park,0
Israel,Kensington-Chinatown,10
Israel,Kingsview Village-The Westway,0
Israel,Kingsway South,0
Israel,L'Amoreaux,20
Israel,Lambton Baby Point,0
Israel,Lansing-Westgate,0
Israel,Lawrence Park North,0
Israel,Lawrence Park South,0
Israel,Leaside-Bennington,10
Israel,Little Portugal,10
Israel,Long Branch,0
Israel,Malvern,0
Israel,Maple Leaf,0
Israel,Markland Wood,0
Israel,Milliken,0
Israel,Mimico (includes Humber Bay Shores),10
Israel,Morningside,0
Israel,Moss Park,20
Israel,Mount Dennis,0
Israel,Mount Olive-Silverstone-Jamestown,10
Israel,Mount Pleasant East,10
Israel,Mount Pleasant West,0
Israel,New Toronto,0
Israel,Newtonbrook East,0
Israel,Newtonbrook West,25
Israel,Niagara,10
Israel,North Riverdale,0
Israel,North St. James Town,0
Israel,O'Connor-Parkview,0
Israel,Oakridge,0
Israel,Oakwood Village,10
Israel,Old East York,0
Israel,Palmerston-Little Italy,20
Israel,Parkwoods-Donalda,0
Israel,Pelmo Park-Humberlea,0
Israel,Playter Estates-Danforth,0
Israel,Pleasant View,0
Israel,Princess-Rosethorn,0
Israel,Regent Park,0
Israel,Rexdale-Kipling,0
Israel,Rockcliffe-Smythe,0
Israel,Roncesvalles,10
Israel,Rosedale-Moore Park,15
Israel,Rouge,0
Israel,Runnymede-Bloor West Village,0
Israel,Rustic,0
Israel,Scarborough Village,0
Israel,South Parkdale,0
Israel,South Riverdale,0
Israel,St.Andrew-Windfields,0
Israel,Steeles,0
Israel,Stonegate-Queensway,0
Israel,Tam O'Shanter-Sullivan,0
Israel,Taylor-Massey,0
Israel,The Beaches,0
Israel,Thistletown-Beaumond Heights,0
Israel,Thorncliffe Park,0
Israel,Trinity-Bellwoods,0
Israel,University,0
Israel,Victoria Village,10
Israel,Waterfront Communities-The Island,10
Israel,West Hill,0
Israel,West Humber-Clairville,0
Israel,Westminster-Branson,105
Israel,Weston,0
Israel,Weston-Pelham Park,0
Israel,Wexford/Maryvale,10
Israel,Willowdale East,10
Israel,Willowdale West,20
Israel,Willowridge-Martingrove-Richview,0
Israel,Woburn,0
Israel,Woodbine Corridor,0
Israel,Woodbine-Lumsden,0
Israel,Wychwood,0
Israel,Yonge-Eglinton,10
Israel,Yonge-St.Clair,0
Israel,York University Heights,0
Israel,Yorkdale-Glen Park,0
Jamaica,Agincourt North,10
Jamaica,Agincourt South-Malvern West,25
Jamaica,Alderwood,0
Jamaica,Annex,10
Jamaica,Banbury-Don Mills,15
Jamaica,Bathurst Manor,0
Jamaica,Bay Street Corridor,10
Jamaica,Bayview Village,0
Jamaica,Bayview Woods-Steeles,0
Jamaica,Bedford Park-Nortown,0
Jamaica,Beechborough-Greenbrook,45
Jamaica,Bendale,45
Jamaica,Birchcliffe-Cliffside,10
Jamaica,Black Creek,95
Jamaica,Blake-Jones,15
Jamaica,Briar Hill-Belgravia,30
Jamaica,Bridle Path-Sunnybrook-York Mills,10
Jamaica,Broadview North,0
Jamaica,Brookhaven-Amesbury,100
Jamaica,Cabbagetown-South St. James Town,0
Jamaica,Caledonia-Fairbank,30
Jamaica,Casa Loma,0
Jamaica,Centennial Scarborough,0
Jamaica,Church-Yonge Corridor,10
Jamaica,City of Toronto,3530
Jamaica,Clairlea-Birchmount,20
Jamaica,Clanton Park,20
Jamaica,Cliffcrest,0
Jamaica,Corso Italia-Davenport,0
Jamaica,Danforth,0
Jamaica,Danforth East York,15
Jamaica,Don Valley Village,20
Jamaica,Dorset Park,95
Jamaica,Dovercourt-Wallace Emerson-Junction,10
Jamaica,Downsview-Roding-CFB,120
Jamaica,Dufferin Grove,10
Jamaica,East End-Danforth,10
Jamaica,Edenbridge-Humber Valley,25
Jamaica,Eglinton East,45
Jamaica,Elms-Old Rexdale,50
Jamaica,Englemount-Lawrence,20
Jamaica,Eringate-Centennial-West Deane,10
Jamaica,Etobicoke West Mall,0
Jamaica,Flemingdon Park,10
Jamaica,Forest Hill North,10
Jamaica,Forest Hill South,0
Jamaica,Glenfield-Jane Heights,120
Jamaica,Greenwood-Coxwell,10
Jamaica,Guildwood,10
Jamaica,Henry Farm,15
Jamaica,High Park North,10
Jamaica,High Park-Swansea,0
Jamaica,Highland Creek,20
Jamaica,Hillcrest Village,0
Jamaica,Humber Heights-Westmount,0
Jamaica,Humber Summit,40
Jamaica,Humbermede,155
Jamaica,Humewood-Cedarvale,0
Jamaica,Ionview,10
Jamaica,Islington-City Centre West,15
Jamaica,Junction Area,0
Jamaica,Keelesdale-Eglinton West,20
Jamaica,Kennedy Park,10
Jamaica,Kensington-Chinatown,10
Jamaica,Kingsview Village-The Westway,65
Jamaica,Kingsway South,0
Jamaica,L'Amoreaux,95
Jamaica,Lambton Baby Point,10
Jamaica,Lansing-Westgate,10
Jamaica,Lawrence Park North,0
Jamaica,Lawrence Park South,0
Jamaica,Leaside-Bennington,0
Jamaica,Little Portugal,0
Jamaica,Long Branch,10
Jamaica,Malvern,120
Jamaica,Maple Leaf,10
Jamaica,Markland Wood,0
Jamaica,Milliken,10
Jamaica,Mimico (includes Humber Bay Shores),50
Jamaica,Morningside,60
Jamaica,Moss Park,30
Jamaica,Mount Dennis,105
Jamaica,Mount Olive-Silverstone-Jamestown,175
Jamaica,Mount Pleasant East,0
Jamaica,Mount Pleasant West,20
Jamaica,New Toronto,10
Jamaica,Newtonbrook East,0
Jamaica,Newtonbrook West,0
Jamaica,Niagara,15
Jamaica,North Riverdale,0
Jamaica,North St. James Town,20
Jamaica,O'Connor-Parkview,20
Jamaica,Oakridge,10
Jamaica,Oakwood Village,25
Jamaica,Old East York,0
Jamaica,Palmerston-Little Italy,0
Jamaica,Parkwoods-Donalda,35
Jamaica,Pelmo Park-Humberlea,20
Jamaica,Playter Estates-Danforth,10
Jamaica,Pleasant View,0
Jamaica,Princess-Rosethorn,0
Jamaica,Regent Park,0
Jamaica,Rexdale-Kipling,60
Jamaica,Rockcliffe-Smythe,25
Jamaica,Roncesvalles,10
Jamaica,Rosedale-Moore Park,0
Jamaica,Rouge,75
Jamaica,Runnymede-Bloor West Village,0
Jamaica,Rustic,65
Jamaica,Scarborough Village,70
Jamaica,South Parkdale,20
Jamaica,South Riverdale,0
Jamaica,St.Andrew-Windfields,10
Jamaica,Steeles,10
Jamaica,Stonegate-Queensway,0
Jamaica,Tam O'Shanter-Sullivan,35
Jamaica,Taylor-Massey,0
Jamaica,The Beaches,0
Jamaica,Thistletown-Beaumond Heights,15
Jamaica,Thorncliffe Park,0
Jamaica,Trinity-Bellwoods,0
Jamaica,University,0
Jamaica,Victoria Village,30
Jamaica,Waterfront Communities-The Island,10
Jamaica,West Hill,30
Jamaica,West Humber-Clairville,115
Jamaica,Westminster-Branson,35
Jamaica,Weston,160
Jamaica,Weston-Pelham Park,0
Jamaica,Wexford/Maryvale,30
Jamaica,Willowdale East,0
Jamaica,Willowdale West,0
Jamaica,Willowridge-Martingrove-Richview,40
Jamaica,Woburn,110
Jamaica,Woodbine Corridor,0
Jamaica,Woodbine-Lumsden,10
Jamaica,Wychwood,0
